original_smiles,augmented_smiles,augmentation_type,scaffold,split
S1(=O)(=O)CC(Cc2cc3c([nH]nc3)cc2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,n1cc2c([nH]1)ccc(CC1C(C([NH2+]Cc3cc(ccc3)C(C)(C)C)CS(C1)(=O)=O)O)c2,random_smiles,O=S1(=O)CC(Cc2ccc3[nH]ncc3c2)CC([NH2+]Cc2ccccc2)C1,train
S1(=O)(=O)CC(Cc2cc3c([nH]nc3)cc2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,CC(C)(C)c1cc(C[NH2+]C2CS(=O)(=O)CC(Cc3cc4c([nH]nc4)cc3)C2O)ccc1,random_smiles,O=S1(=O)CC(Cc2ccc3[nH]ncc3c2)CC([NH2+]Cc2ccccc2)C1,train
S1(=O)(=O)CC(Cc2cc3c([nH]nc3)cc2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,c1n[nH]c2c1cc(CC1C(C(CS(C1)(=O)=O)[NH2+]Cc1cc(C(C)(C)C)ccc1)O)cc2,random_smiles,O=S1(=O)CC(Cc2ccc3[nH]ncc3c2)CC([NH2+]Cc2ccccc2)C1,train
S1(=O)(=O)CC(Cc2cc3c([nH]nc3)cc2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3ccc4n[nH]cc4c3)C2O)c1,tautomer,O=S1(=O)CC(Cc2ccc3[nH]ncc3c2)CC([NH2+]Cc2ccccc2)C1,train
S1(=O)(=O)CC(Cc2cc3c([nH]nc3)cc2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3ccc4[nH]ncc4c3)C2O)c1,tautomer,O=S1(=O)CC(Cc2ccc3[nH]ncc3c2)CC([NH2+]Cc2ccccc2)C1,train
FC1(F)c2c(cc(cc2)-c2cncnc2)C2(N=C(N)N(C)C2=O)CC1(C)C,FC1(F)c2c(cc(cc2)-c2cncnc2)C2(N=C(N)N(C)C2=O)CC1(C)C,original,O=C1NC=NC12CCCc1ccc(-c3cncnc3)cc12,val
FC1(F)c2c(cc(cc2)-c2cncnc2)C2(N=C(N)N(C)C2=O)CC1(C)C,CC1(C)C(F)(F)c2c(C3(C1)N=C(N(C3=O)C)N)cc(cc2)-c1cncnc1,random_smiles,O=C1NC=NC12CCCc1ccc(-c3cncnc3)cc12,val
FC1(F)c2c(cc(cc2)-c2cncnc2)C2(N=C(N)N(C)C2=O)CC1(C)C,FC1(F)c2ccc(cc2C2(N=C(N(C)C2=O)N)CC1(C)C)-c1cncnc1,random_smiles,O=C1NC=NC12CCCc1ccc(-c3cncnc3)cc12,val
FC1(F)c2c(cc(cc2)-c2cncnc2)C2(N=C(N)N(C)C2=O)CC1(C)C,FC1(c2c(cc(cc2)-c2cncnc2)C2(CC1(C)C)N=C(N)N(C2=O)C)F,random_smiles,O=C1NC=NC12CCCc1ccc(-c3cncnc3)cc12,val
FC1(F)c2c(cc(cc2)-c2cncnc2)C2(N=C(N)N(C)C2=O)CC1(C)C,CN1C(N)=NC2(c3c(ccc(-c4cncnc4)c3)C(C(C2)(C)C)(F)F)C1=O,random_smiles,O=C1NC=NC12CCCc1ccc(-c3cncnc3)cc12,val
FC1(F)c2c(cc(cc2)-c2cncnc2)C2(N=C(N)N(C)C2=O)CC1(C)C,c1cc2C(C(C)(CC3(C(N(C)C(=N3)N)=O)c2cc1-c1cncnc1)C)(F)F,random_smiles,O=C1NC=NC12CCCc1ccc(-c3cncnc3)cc12,val
FC1(F)c2c(cc(cc2)-c2cncnc2)C2(N=C(N)N(C)C2=O)CC1(C)C,CN1C(=O)C2(CC(C)(C)C(F)(F)c3ccc(-c4cncnc4)cc32)N=C1N,tautomer,O=C1NC=NC12CCCc1ccc(-c3cncnc3)cc12,val
FC1(F)c2c(cc(cc2)-c2cncnc2)C2(N=C(N)N(C)C2=O)CC1(C)C,CN1C(=N)NC2(CC(C)(C)C(F)(F)c3ccc(-c4cncnc4)cc32)C1=O,tautomer,O=C1NC=NC12CCCc1ccc(-c3cncnc3)cc12,val
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)CNc1ccccc1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)CNc1ccccc1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,original,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CCCCNc2ccccc2)COc2ccccc2)c1,train
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)CNc1ccccc1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,c1c(cc(OCC(C(O)CC(OC)CNc2ccccc2)NC(=O)c2cc(cc(c2)N(C)S(C)(=O)=O)C(=O)NC(c2ccccc2)C)cc1F)F,random_smiles,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CCCCNc2ccccc2)COc2ccccc2)c1,train
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)CNc1ccccc1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,COC(CNc1ccccc1)CC(O)C(COc1cc(F)cc(F)c1)NC(c1cc(C(=O)NC(C)c2ccccc2)cc(c1)N(C)S(=O)(C)=O)=O,random_smiles,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CCCCNc2ccccc2)COc2ccccc2)c1,train
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)CNc1ccccc1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,N(C(=O)c1cc(C(NC(c2ccccc2)C)=O)cc(c1)N(S(=O)(C)=O)C)C(C(CC(OC)CNc1ccccc1)O)COc1cc(cc(F)c1)F,random_smiles,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CCCCNc2ccccc2)COc2ccccc2)c1,train
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)CNc1ccccc1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,c1ccc(NCC(OC)CC(C(NC(c2cc(N(S(=O)(=O)C)C)cc(C(=O)NC(C)c3ccccc3)c2)=O)COc2cc(cc(c2)F)F)O)cc1,random_smiles,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CCCCNc2ccccc2)COc2ccccc2)c1,train
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)CNc1ccccc1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,c1(cc(N(S(=O)(C)=O)C)cc(c1)C(=O)NC(c1ccccc1)C)C(NC(C(CC(CNc1ccccc1)OC)O)COc1cc(cc(c1)F)F)=O,random_smiles,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CCCCNc2ccccc2)COc2ccccc2)c1,train
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)CNc1ccccc1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,COC(CNc1ccccc1)CC(O)C(COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)NC(C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1,tautomer,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CCCCNc2ccccc2)COc2ccccc2)c1,train
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)CNc1ccccc1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,COC(CNc1ccccc1)CC(O)C(COc1cc(F)cc(F)c1)N=C(O)c1cc(C(O)=NC(C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1,tautomer,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CCCCNc2ccccc2)COc2ccccc2)c1,train
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)CNc1ccccc1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,COC(CNc1ccccc1)CC(O)C(COc1cc(F)cc(F)c1)N=C(O)c1cc(C(=O)NC(C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1,tautomer,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CCCCNc2ccccc2)COc2ccccc2)c1,train
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)CNc1ccc(F)cc1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)CNc1ccc(F)cc1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,original,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CCCCNc2ccccc2)COc2ccccc2)c1,train
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)CNc1ccc(F)cc1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,O=S(=O)(C)N(c1cc(cc(C(NC(C(CC(OC)CNc2ccc(F)cc2)O)COc2cc(cc(F)c2)F)=O)c1)C(NC(c1ccccc1)C)=O)C,random_smiles,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CCCCNc2ccccc2)COc2ccccc2)c1,train
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)CNc1ccc(F)cc1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,c1(ccc(F)cc1)NCC(OC)CC(C(COc1cc(cc(c1)F)F)NC(=O)c1cc(N(S(=O)(=O)C)C)cc(c1)C(NC(c1ccccc1)C)=O)O,random_smiles,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CCCCNc2ccccc2)COc2ccccc2)c1,train
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)CNc1ccc(F)cc1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,N(C(c1cc(cc(C(=O)NC(C(CC(CNc2ccc(cc2)F)OC)O)COc2cc(F)cc(F)c2)c1)N(C)S(C)(=O)=O)=O)C(c1ccccc1)C,random_smiles,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CCCCNc2ccccc2)COc2ccccc2)c1,train
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)CNc1ccc(F)cc1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,c1(C(NC(C)c2ccccc2)=O)cc(cc(N(C)S(=O)(C)=O)c1)C(=O)NC(C(O)CC(OC)CNc1ccc(cc1)F)COc1cc(cc(F)c1)F,random_smiles,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CCCCNc2ccccc2)COc2ccccc2)c1,train
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)CNc1ccc(F)cc1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,CN(S(C)(=O)=O)c1cc(C(=O)NC(C)c2ccccc2)cc(c1)C(NC(C(O)CC(OC)CNc1ccc(F)cc1)COc1cc(cc(c1)F)F)=O,random_smiles,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CCCCNc2ccccc2)COc2ccccc2)c1,train
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)CNc1ccc(F)cc1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,COC(CNc1ccc(F)cc1)CC(O)C(COc1cc(F)cc(F)c1)N=C(O)c1cc(C(=O)NC(C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1,tautomer,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CCCCNc2ccccc2)COc2ccccc2)c1,train
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)CNc1ccc(F)cc1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,COC(CNc1ccc(F)cc1)CC(O)C(COc1cc(F)cc(F)c1)N=C(O)c1cc(C(O)=NC(C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1,tautomer,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CCCCNc2ccccc2)COc2ccccc2)c1,train
S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)CNc1ccc(F)cc1)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,COC(CNc1ccc(F)cc1)CC(O)C(COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)NC(C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1,tautomer,O=C(NCc1ccccc1)c1cccc(C(=O)NC(CCCCNc2ccccc2)COc2ccccc2)c1,train
S1(=O)(=O)N(c2c3n(cc(c3c(cc2)C(=O)NC(C(O)CC(OC)COCc2ccc(OC)cc2)COc2cc(F)cc(F)c2)CC)CC1)C,S1(=O)(=O)N(c2c3n(cc(c3c(cc2)C(=O)NC(C(O)CC(OC)COCc2ccc(OC)cc2)COc2cc(F)cc(F)c2)CC)CC1)C,original,O=C(NC(CCCCOCc1ccccc1)COc1ccccc1)c1ccc2c3c1ccn3CCS(=O)(=O)N2,train
S1(=O)(=O)N(c2c3n(cc(c3c(cc2)C(=O)NC(C(O)CC(OC)COCc2ccc(OC)cc2)COc2cc(F)cc(F)c2)CC)CC1)C,c1c(c2c3c(N(S(CCn13)(=O)=O)C)ccc2C(=O)NC(C(CC(COCc1ccc(cc1)OC)OC)O)COc1cc(F)cc(c1)F)CC,random_smiles,O=C(NC(CCCCOCc1ccccc1)COc1ccccc1)c1ccc2c3c1ccn3CCS(=O)(=O)N2,train
S1(=O)(=O)N(c2c3n(cc(c3c(cc2)C(=O)NC(C(O)CC(OC)COCc2ccc(OC)cc2)COc2cc(F)cc(F)c2)CC)CC1)C,c1c(cc(cc1OCC(C(CC(OC)COCc1ccc(OC)cc1)O)NC(c1c2c(CC)cn3CCS(=O)(N(c(cc1)c23)C)=O)=O)F)F,random_smiles,O=C(NC(CCCCOCc1ccccc1)COc1ccccc1)c1ccc2c3c1ccn3CCS(=O)(=O)N2,train
S1(=O)(=O)N(c2c3n(cc(c3c(cc2)C(=O)NC(C(O)CC(OC)COCc2ccc(OC)cc2)COc2cc(F)cc(F)c2)CC)CC1)C,c1cc2c3n(cc(c3c1C(NC(C(CC(COCc1ccc(OC)cc1)OC)O)COc1cc(F)cc(F)c1)=O)CC)CCS(=O)(N2C)=O,random_smiles,O=C(NC(CCCCOCc1ccccc1)COc1ccccc1)c1ccc2c3c1ccn3CCS(=O)(=O)N2,train
S1(=O)(=O)N(c2c3n(cc(c3c(cc2)C(=O)NC(C(O)CC(OC)COCc2ccc(OC)cc2)COc2cc(F)cc(F)c2)CC)CC1)C,C(C(OC)CC(C(COc1cc(cc(F)c1)F)NC(=O)c1ccc2c3c1c(cn3CCS(=O)(=O)N2C)CC)O)OCc1ccc(OC)cc1,random_smiles,O=C(NC(CCCCOCc1ccccc1)COc1ccccc1)c1ccc2c3c1ccn3CCS(=O)(=O)N2,train
S1(=O)(=O)N(c2c3n(cc(c3c(cc2)C(=O)NC(C(O)CC(OC)COCc2ccc(OC)cc2)COc2cc(F)cc(F)c2)CC)CC1)C,c1(c2c3c(cc1)N(S(CCn3cc2CC)(=O)=O)C)C(NC(COc1cc(cc(F)c1)F)C(CC(OC)COCc1ccc(OC)cc1)O)=O,random_smiles,O=C(NC(CCCCOCc1ccccc1)COc1ccccc1)c1ccc2c3c1ccn3CCS(=O)(=O)N2,train
S1(=O)(=O)N(c2c3n(cc(c3c(cc2)C(=O)NC(C(O)CC(OC)COCc2ccc(OC)cc2)COc2cc(F)cc(F)c2)CC)CC1)C,CCc1cn2c3c(ccc(C(=O)NC(COc4cc(F)cc(F)c4)C(O)CC(COCc4ccc(OC)cc4)OC)c13)N(C)S(=O)(=O)CC2,tautomer,O=C(NC(CCCCOCc1ccccc1)COc1ccccc1)c1ccc2c3c1ccn3CCS(=O)(=O)N2,train
S1(=O)(=O)N(c2c3n(cc(c3c(cc2)C(=O)NC(C(O)CC(OC)COCc2ccc(OC)cc2)COc2cc(F)cc(F)c2)CC)CC1)C,CCc1cn2c3c(ccc(C(O)=NC(COc4cc(F)cc(F)c4)C(O)CC(COCc4ccc(OC)cc4)OC)c13)N(C)S(=O)(=O)CC2,tautomer,O=C(NC(CCCCOCc1ccccc1)COc1ccccc1)c1ccc2c3c1ccn3CCS(=O)(=O)N2,train
O(C)c1cc(ccc1)C[NH2+]CC(O)C(NC(=O)c1c2c(n(c1)C(=O)N(CC)CC)cccc2)Cc1ccccc1,O(C)c1cc(ccc1)C[NH2+]CC(O)C(NC(=O)c1c2c(n(c1)C(=O)N(CC)CC)cccc2)Cc1ccccc1,original,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1c[nH]c2ccccc12,train
O(C)c1cc(ccc1)C[NH2+]CC(O)C(NC(=O)c1c2c(n(c1)C(=O)N(CC)CC)cccc2)Cc1ccccc1,c1cc(cc(c1)OC)C[NH2+]CC(O)C(Cc1ccccc1)NC(=O)c1c2ccccc2n(c1)C(=O)N(CC)CC,random_smiles,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1c[nH]c2ccccc12,train
O(C)c1cc(ccc1)C[NH2+]CC(O)C(NC(=O)c1c2c(n(c1)C(=O)N(CC)CC)cccc2)Cc1ccccc1,c12c(C(=O)NC(Cc3ccccc3)C(O)C[NH2+]Cc3cccc(c3)OC)cn(C(N(CC)CC)=O)c2cccc1,random_smiles,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1c[nH]c2ccccc12,train
O(C)c1cc(ccc1)C[NH2+]CC(O)C(NC(=O)c1c2c(n(c1)C(=O)N(CC)CC)cccc2)Cc1ccccc1,C(c1ccccc1)C(NC(c1c2c(n(c1)C(N(CC)CC)=O)cccc2)=O)C(C[NH2+]Cc1cc(ccc1)OC)O,random_smiles,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1c[nH]c2ccccc12,train
O(C)c1cc(ccc1)C[NH2+]CC(O)C(NC(=O)c1c2c(n(c1)C(=O)N(CC)CC)cccc2)Cc1ccccc1,c1ccc(C[NH2+]CC(C(NC(c2cn(C(=O)N(CC)CC)c3ccccc32)=O)Cc2ccccc2)O)cc1OC,random_smiles,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1c[nH]c2ccccc12,train
O(C)c1cc(ccc1)C[NH2+]CC(O)C(NC(=O)c1c2c(n(c1)C(=O)N(CC)CC)cccc2)Cc1ccccc1,C(C)N(C(=O)n1c2ccccc2c(c1)C(=O)NC(C(C[NH2+]Cc1cc(ccc1)OC)O)Cc1ccccc1)CC,random_smiles,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1c[nH]c2ccccc12,train
O(C)c1cc(ccc1)C[NH2+]CC(O)C(NC(=O)c1c2c(n(c1)C(=O)N(CC)CC)cccc2)Cc1ccccc1,CCN(CC)C(=O)n1cc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]Cc2cccc(OC)c2)c2ccccc21,tautomer,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1c[nH]c2ccccc12,train
O(C)c1cc(ccc1)C[NH2+]CC(O)C(NC(=O)c1c2c(n(c1)C(=O)N(CC)CC)cccc2)Cc1ccccc1,CCN(CC)C(=O)n1cc(C(O)=NC(Cc2ccccc2)C(O)C[NH2+]Cc2cccc(OC)c2)c2ccccc21,tautomer,O=C(NC(CC[NH2+]Cc1ccccc1)Cc1ccccc1)c1c[nH]c2ccccc12,train
S1(=O)(=O)N(C2(CC([NH+](CC2)Cc2cc(OC(C)C)ccc2)C)CN1c1ncccn1)c1cc(F)ccc1,S1(=O)(=O)N(C2(CC([NH+](CC2)Cc2cc(OC(C)C)ccc2)C)CN1c1ncccn1)c1cc(F)ccc1,original,O=S1(=O)N(c2ncccn2)CC2(CC[NH+](Cc3ccccc3)CC2)N1c1ccccc1,train
S1(=O)(=O)N(C2(CC([NH+](CC2)Cc2cc(OC(C)C)ccc2)C)CN1c1ncccn1)c1cc(F)ccc1,O=S1(N(c2cc(F)ccc2)C2(CN1c1ncccn1)CC[NH+](C(C)C2)Cc1cc(ccc1)OC(C)C)=O,random_smiles,O=S1(=O)N(c2ncccn2)CC2(CC[NH+](Cc3ccccc3)CC2)N1c1ccccc1,train
S1(=O)(=O)N(C2(CC([NH+](CC2)Cc2cc(OC(C)C)ccc2)C)CN1c1ncccn1)c1cc(F)ccc1,[NH+]1(Cc2cc(OC(C)C)ccc2)CCC2(CC1C)CN(S(N2c1cccc(c1)F)(=O)=O)c1ncccn1,random_smiles,O=S1(=O)N(c2ncccn2)CC2(CC[NH+](Cc3ccccc3)CC2)N1c1ccccc1,train
S1(=O)(=O)N(C2(CC([NH+](CC2)Cc2cc(OC(C)C)ccc2)C)CN1c1ncccn1)c1cc(F)ccc1,c1(C[NH+]2CCC3(CN(c4ncccn4)S(=O)(N3c3cccc(F)c3)=O)CC2C)cccc(OC(C)C)c1,random_smiles,O=S1(=O)N(c2ncccn2)CC2(CC[NH+](Cc3ccccc3)CC2)N1c1ccccc1,train
S1(=O)(=O)N(C2(CC([NH+](CC2)Cc2cc(OC(C)C)ccc2)C)CN1c1ncccn1)c1cc(F)ccc1,c1c(OC(C)C)cccc1C[NH+]1CCC2(CC1C)N(S(=O)(N(C2)c1ncccn1)=O)c1cc(ccc1)F,random_smiles,O=S1(=O)N(c2ncccn2)CC2(CC[NH+](Cc3ccccc3)CC2)N1c1ccccc1,train
S1(=O)(=O)N(C2(CC([NH+](CC2)Cc2cc(OC(C)C)ccc2)C)CN1c1ncccn1)c1cc(F)ccc1,c1c(OC(C)C)cc(cc1)C[NH+]1C(C)CC2(CC1)N(c1cccc(c1)F)S(N(c1ncccn1)C2)(=O)=O,random_smiles,O=S1(=O)N(c2ncccn2)CC2(CC[NH+](Cc3ccccc3)CC2)N1c1ccccc1,train
S1(=O)(=O)N(C2(CC([NH+](CC2)Cc2cc(OC(C)C)ccc2)C)CN1c1ncccn1)c1cc(F)ccc1,CC(C)Oc1cccc(C[NH+]2CCC3(CC2C)CN(c2ncccn2)S(=O)(=O)N3c2cccc(F)c2)c1,tautomer,O=S1(=O)N(c2ncccn2)CC2(CC[NH+](Cc3ccccc3)CC2)N1c1ccccc1,train
O(C)c1c(cc(cc1C)[C@@]1(N=C(C)C(=N1)N)c1cc(ccc1)-c1cncnc1)C,O(C)c1c(cc(cc1C)[C@@]1(N=C(C)C(=N1)N)c1cc(ccc1)-c1cncnc1)C,original,C1=NC(c2ccccc2)(c2cccc(-c3cncnc3)c2)N=C1,train
O(C)c1c(cc(cc1C)[C@@]1(N=C(C)C(=N1)N)c1cc(ccc1)-c1cncnc1)C,Cc1cc([C@@]2(N=C(C(=N2)N)C)c2cc(-c3cncnc3)ccc2)cc(c1OC)C,random_smiles,C1=NC(c2ccccc2)(c2cccc(-c3cncnc3)c2)N=C1,train
O(C)c1c(cc(cc1C)[C@@]1(N=C(C)C(=N1)N)c1cc(ccc1)-c1cncnc1)C,c1c(cccc1[C@@]1(c2cc(c(OC)c(c2)C)C)N=C(C(=N1)N)C)-c1cncnc1,random_smiles,C1=NC(c2ccccc2)(c2cccc(-c3cncnc3)c2)N=C1,train
O(C)c1c(cc(cc1C)[C@@]1(N=C(C)C(=N1)N)c1cc(ccc1)-c1cncnc1)C,c1ncc(cn1)-c1cc(ccc1)[C@@]1(c2cc(C)c(c(c2)C)OC)N=C(C(=N1)N)C,random_smiles,C1=NC(c2ccccc2)(c2cccc(-c3cncnc3)c2)N=C1,train
O(C)c1c(cc(cc1C)[C@@]1(N=C(C)C(=N1)N)c1cc(ccc1)-c1cncnc1)C,c1cc(-c2cncnc2)cc([C@@]2(N=C(C(=N2)C)N)c2cc(C)c(c(C)c2)OC)c1,random_smiles,C1=NC(c2ccccc2)(c2cccc(-c3cncnc3)c2)N=C1,train
O(C)c1c(cc(cc1C)[C@@]1(N=C(C)C(=N1)N)c1cc(ccc1)-c1cncnc1)C,COc1c(cc(cc1C)[C@@]1(c2cccc(c2)-c2cncnc2)N=C(N)C(C)=N1)C,random_smiles,C1=NC(c2ccccc2)(c2cccc(-c3cncnc3)c2)N=C1,train
O(C)c1c(cc(cc1C)[C@@]1(N=C(C)C(=N1)N)c1cc(ccc1)-c1cncnc1)C,COc1c(C)cc([C@]2(c3cccc(-c4cncnc4)c3)N=C(C)C(N)=N2)cc1C,tautomer,C1=NC(c2ccccc2)(c2cccc(-c3cncnc3)c2)N=C1,train
O(C)c1c(cc(cc1C)[C@@]1(N=C(C)C(=N1)N)c1cc(ccc1)-c1cncnc1)C,COc1c(C)cc([C@]2(c3cccc(-c4cncnc4)c3)N=C(C)C(=N)N2)cc1C,tautomer,C1=NC(c2ccccc2)(c2cccc(-c3cncnc3)c2)N=C1,train
Clc1cc(F)c(cc1)-c1cc2c(Oc3c(cc(OC)cc3)C23N=C(OC3)N)cc1,Clc1cc(F)c(cc1)-c1cc2c(Oc3c(cc(OC)cc3)C23N=C(OC3)N)cc1,original,C1=NC2(CO1)c1ccccc1Oc1ccc(-c3ccccc3)cc12,train
Clc1cc(F)c(cc1)-c1cc2c(Oc3c(cc(OC)cc3)C23N=C(OC3)N)cc1,Clc1ccc(-c2ccc3Oc4ccc(cc4C4(COC(N)=N4)c3c2)OC)c(c1)F,random_smiles,C1=NC2(CO1)c1ccccc1Oc1ccc(-c3ccccc3)cc12,train
Clc1cc(F)c(cc1)-c1cc2c(Oc3c(cc(OC)cc3)C23N=C(OC3)N)cc1,c12ccc(cc2C2(COC(=N2)N)c2cc(OC)ccc2O1)-c1c(cc(cc1)Cl)F,random_smiles,C1=NC2(CO1)c1ccccc1Oc1ccc(-c3ccccc3)cc12,train
Clc1cc(F)c(cc1)-c1cc2c(Oc3c(cc(OC)cc3)C23N=C(OC3)N)cc1,Clc1ccc(c(F)c1)-c1cc2C3(COC(=N3)N)c3cc(ccc3Oc2cc1)OC,random_smiles,C1=NC2(CO1)c1ccccc1Oc1ccc(-c3ccccc3)cc12,train
Clc1cc(F)c(cc1)-c1cc2c(Oc3c(cc(OC)cc3)C23N=C(OC3)N)cc1,c1c(Cl)cc(c(-c2cc3c(Oc4c(C53N=C(N)OC5)cc(cc4)OC)cc2)c1)F,random_smiles,C1=NC2(CO1)c1ccccc1Oc1ccc(-c3ccccc3)cc12,train
Clc1cc(F)c(cc1)-c1cc2c(Oc3c(cc(OC)cc3)C23N=C(OC3)N)cc1,c1(Cl)ccc(-c2cc3c(Oc4ccc(OC)cc4C43COC(N)=N4)cc2)c(c1)F,random_smiles,C1=NC2(CO1)c1ccccc1Oc1ccc(-c3ccccc3)cc12,train
Clc1cc(F)c(cc1)-c1cc2c(Oc3c(cc(OC)cc3)C23N=C(OC3)N)cc1,COc1ccc2c(c1)C1(COC(=N)N1)c1cc(-c3ccc(Cl)cc3F)ccc1O2,tautomer,C1=NC2(CO1)c1ccccc1Oc1ccc(-c3ccccc3)cc12,train
Clc1cc(F)c(cc1)-c1cc2c(Oc3c(cc(OC)cc3)C23N=C(OC3)N)cc1,COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3ccc(Cl)cc3F)ccc1O2,tautomer,C1=NC2(CO1)c1ccccc1Oc1ccc(-c3ccccc3)cc12,train
